name,foot,height,position
giuseppe-agostinone,left,172,Defender - Left-Back
giuseppe-agostinone,left,172,Defender - Left-Back
giuseppe-agostinone,left,172,Defender - Left-Back
giuseppe-agostinone,left,172,Defender - Left-Back
giuseppe-agostinone,left,172,Defender - Left-Back
giuseppe-agostinone,left,172,Defender - Left-Back
giuseppe-agostinone,left,172,Defender - Left-Back
giuseppe-agostinone,left,172,Defender - Left-Back
giuseppe-agostinone,left,172,Defender - Left-Back
giuseppe-agostinone,left,172,Defender - Left-Back
giuseppe-agostinone,left,172,Defender - Left-Back
giuseppe-agostinone,left,172,Defender - Left-Back
giuseppe-agostinone,left,172,Defender - Left-Back
giuseppe-agostinone,left,172,Defender - Left-Back
giuseppe-agostinone,left,172,Defender - Left-Back
giuseppe-agostinone,left,172,Defender - Left-Back
goran-pandev,left,184,Forward - Second Striker
goran-pandev,left,184,Forward - Second Striker
goran-pandev,left,184,Forward - Second Striker
goran-pandev,left,184,Forward - Second Striker
goran-pandev,left,184,Forward - Second Striker
goran-pandev,left,184,Forward - Second Striker
goran-pandev,left,184,Forward - Second Striker
goran-pandev,left,184,Forward - Second Striker
goran-pandev,left,184,Forward - Second Striker
goran-pandev,left,184,Forward - Second Striker
goran-pandev,left,184,Forward - Second Striker
goran-pandev,left,184,Forward - Second Striker
goran-pandev,left,184,Forward - Second Striker
goran-pandev,left,184,Forward - Second Striker
hossein-zamani,right,175,Forward - Left Winger
hossein-zamani,right,175,Forward - Left Winger
hossein-zamani,right,175,Forward - Left Winger
iago-falque,left,174,Forward - Right Winger
iago-falque,left,174,Forward - Right Winger
iago-falque,left,174,Forward - Right Winger
iago-falque,left,174,Forward - Right Winger
iago-falque,left,174,Forward - Right Winger
iago-falque,left,174,Forward - Right Winger
iago-falque,left,174,Forward - Right Winger
iago-falque,left,174,Forward - Right Winger
iago-falque,left,174,Forward - Right Winger
iago-falque,left,174,Forward - Right Winger
iago-falque,left,174,Forward - Right Winger
iago-falque,left,174,Forward - Right Winger
iago-falque,left,174,Forward - Right Winger
iago-falque,left,174,Forward - Right Winger
iago-falque,left,174,Forward - Right Winger
iago-falque,left,174,Forward - Right Winger
iago-falque,left,174,Forward - Right Winger
iago-falque,left,174,Forward - Right Winger
iago-falque,left,174,Forward - Right Winger
iago-falque,left,174,Forward - Right Winger
iago-falque,left,174,Forward - Right Winger
iago-falque,left,174,Forward - Right Winger
iago-falque,left,174,Forward - Right Winger
iago-falque,left,174,Forward - Right Winger
iago-falque,left,174,Forward - Right Winger
iago-falque,left,174,Forward - Right Winger
iago-falque,left,174,Forward - Right Winger
iago-falque,left,174,Forward - Right Winger
iago-falque,left,174,Forward - Right Winger
ivan-radovanovic,right,187,Midfielder - Defensive Midfield
ivan-radovanovic,right,187,Midfielder - Defensive Midfield
ivan-radovanovic,right,187,Midfielder - Defensive Midfield
ivan-radovanovic,right,187,Midfielder - Defensive Midfield
ivan-radovanovic,right,187,Midfielder - Defensive Midfield
ivan-radovanovic,right,187,Midfielder - Defensive Midfield
ivan-radovanovic,right,187,Midfielder - Defensive Midfield
ivan-radovanovic,right,187,Midfielder - Defensive Midfield
ivan-radovanovic,right,187,Midfielder - Defensive Midfield
ivan-radovanovic,right,187,Midfielder - Defensive Midfield
ivan-radovanovic,right,187,Midfielder - Defensive Midfield
ivan-radovanovic,right,187,Midfielder - Defensive Midfield
jacopo-colombo,right,187,Midfielder - Attacking Midfield
jacopo-colombo,right,187,Midfielder - Attacking Midfield
jacopo-corci,right,187,Goalkeeper
jacopo-corci,right,187,Goalkeeper
jacopo-turchet,left,187,Midfielder - Defensive Midfield
jacopo-turchet,left,187,Midfielder - Defensive Midfield
jacopo-turchet,left,187,Midfielder - Defensive Midfield
kacper-zielski,right,187,Midfielder - Attacking Midfield
kacper-zielski,right,187,Midfielder - Attacking Midfield
krisildi-mata,right,187,Midfielder
krisildi-mata,right,187,Midfielder
krisildi-mata,right,187,Midfielder
lasse-schone,right,178,Midfielder - Defensive Midfield
lasse-schone,right,178,Midfielder - Defensive Midfield
lasse-schone,right,178,Midfielder - Defensive Midfield
lasse-schone,right,178,Midfielder - Defensive Midfield
lasse-schone,right,178,Midfielder - Defensive Midfield
lasse-schone,right,178,Midfielder - Defensive Midfield
lasse-schone,right,178,Midfielder - Defensive Midfield
lasse-schone,right,178,Midfielder - Defensive Midfield
lasse-schone,right,178,Midfielder - Defensive Midfield
laurens-serpe,both,193,Defender - Centre-Back
laurens-serpe,both,193,Defender - Centre-Back
leonardo-raggio,both,193,Defender - Centre-Back
leonardo-raggio,both,193,Defender - Centre-Back
leonardo-raggio,both,193,Defender - Centre-Back
leonardo-zanetti,both,193,Defender - Centre-Back
leonardo-zanetti,both,193,Defender - Centre-Back
lorenzo-gandolfo,both,193,Defender - Right-Back
lorenzo-gandolfo,both,193,Defender - Right-Back
lorenzo-gandolfo,both,193,Defender - Right-Back
lorenzo-gandolfo,both,193,Defender - Right-Back
luca-dellepiane,right,193,Defender - Right-Back
luca-dellepiane,right,193,Defender - Right-Back
luca-moro,right,189,Forward - Centre-Forward
luca-moro,right,189,Forward - Centre-Forward
luca-moro,right,189,Forward - Centre-Forward
luca-moro,right,189,Forward - Centre-Forward
luca-moro,right,189,Forward - Centre-Forward
luca-moro,right,189,Forward - Centre-Forward
luca-moro,right,189,Forward - Centre-Forward
luis-mukaj,right,179,Defender - Centre-Back
luis-mukaj,right,179,Defender - Centre-Back
luis-mukaj,right,179,Defender - Centre-Back
lukas-konigshofer,right,193,Goalkeeper
lukas-konigshofer,right,193,Goalkeeper
lukas-konigshofer,right,193,Goalkeeper
lukas-konigshofer,right,193,Goalkeeper
lukas-konigshofer,right,193,Goalkeeper
lukas-konigshofer,right,193,Goalkeeper
lukas-konigshofer,right,193,Goalkeeper
lukas-konigshofer,right,193,Goalkeeper
lukas-konigshofer,right,193,Goalkeeper
lukas-konigshofer,right,193,Goalkeeper
lukas-konigshofer,right,193,Goalkeeper
lukas-konigshofer,right,193,Goalkeeper
lukas-konigshofer,right,193,Goalkeeper
lukas-lerager,right,188,Midfielder - Central Midfield
lukas-lerager,right,188,Midfielder - Central Midfield
lukas-lerager,right,188,Midfielder - Central Midfield
lukas-lerager,right,188,Midfielder - Central Midfield
lukas-lerager,right,188,Midfielder - Central Midfield
lukas-lerager,right,188,Midfielder - Central Midfield
lukas-lerager,right,188,Midfielder - Central Midfield
marco-chiricallo,right,188,Defender - Centre-Back
marco-chiricallo,right,188,Defender - Centre-Back
marco-chiricallo,right,188,Defender - Centre-Back
marco-chiricallo,right,188,Defender - Centre-Back
marko-pajac,left,185,Midfielder - Left Midfield
marko-pajac,left,185,Midfielder - Left Midfield
marko-pajac,left,185,Midfielder - Left Midfield
marko-pajac,left,185,Midfielder - Left Midfield
marko-pajac,left,185,Midfielder - Left Midfield
marko-pajac,left,185,Midfielder - Left Midfield
marko-pajac,left,185,Midfielder - Left Midfield
marko-pajac,left,185,Midfielder - Left Midfield
marko-pajac,left,185,Midfielder - Left Midfield
marko-pajac,left,185,Midfielder - Left Midfield
marko-pajac,left,185,Midfielder - Left Midfield
marko-pajac,left,185,Midfielder - Left Midfield
marko-pajac,left,185,Midfielder - Left Midfield
marko-pajac,left,185,Midfielder - Left Midfield
marko-pajac,left,185,Midfielder - Left Midfield
marko-pajac,left,185,Midfielder - Left Midfield
marko-pajac,left,185,Midfielder - Left Midfield
marko-pajac,left,185,Midfielder - Left Midfield
matteo-piccardo,left,185,Defender - Right-Back
matteo-piccardo,left,185,Defender - Right-Back
matteo-piccardo,left,185,Defender - Right-Back
mattia-destro,right,182,Forward - Centre-Forward
mattia-destro,right,182,Forward - Centre-Forward
mattia-destro,right,182,Forward - Centre-Forward
mattia-destro,right,182,Forward - Centre-Forward
mattia-destro,right,182,Forward - Centre-Forward
mattia-destro,right,182,Forward - Centre-Forward
mattia-destro,right,182,Forward - Centre-Forward
mattia-destro,right,182,Forward - Centre-Forward
mattia-destro,right,182,Forward - Centre-Forward
mattia-destro,right,182,Forward - Centre-Forward
mattia-destro,right,182,Forward - Centre-Forward
mattia-destro,right,182,Forward - Centre-Forward
mattia-destro,right,182,Forward - Centre-Forward
mattia-destro,right,182,Forward - Centre-Forward
mattia-destro,right,182,Forward - Centre-Forward
mattia-destro,right,182,Forward - Centre-Forward
mattia-morandi,right,182,Midfielder - Right Midfield
mattia-morandi,right,182,Midfielder - Right Midfield
mattia-morandi,right,182,Midfielder - Right Midfield
mattia-morandi,right,182,Midfielder - Right Midfield
mattia-morandi,right,182,Midfielder - Right Midfield
mattia-morandi,right,182,Midfielder - Right Midfield
mattia-morandi,right,182,Midfielder - Right Midfield
mattia-perin,right,188,Goalkeeper
mattia-perin,right,188,Goalkeeper
mattia-perin,right,188,Goalkeeper
mattia-perin,right,188,Goalkeeper
mattia-perin,right,188,Goalkeeper
mattia-perin,right,188,Goalkeeper
mattia-perin,right,188,Goalkeeper
mattia-perin,right,188,Goalkeeper
mattia-perin,right,188,Goalkeeper
mattia-zennaro,right,178,Midfielder - Central Midfield
mattia-zennaro,right,178,Midfielder - Central Midfield
mattia-zennaro,right,178,Midfielder - Central Midfield
mattia-zennaro,right,178,Midfielder - Central Midfield
michele-besaggio,right,178,Midfielder - Central Midfield
michele-besaggio,right,178,Midfielder - Central Midfield
michele-besaggio,right,178,Midfielder - Central Midfield
nicholas-rizzo,left,188,Defender - Centre-Back
nicholas-rizzo,left,188,Defender - Centre-Back
nicholas-rizzo,left,188,Defender - Centre-Back
nicholas-rizzo,left,188,Defender - Centre-Back
nicholas-rizzo,left,188,Defender - Centre-Back
nicholas-rizzo,left,188,Defender - Centre-Back
nicholas-rizzo,left,188,Defender - Centre-Back
nicolo-rovella,right,179,Midfielder - Defensive Midfield
nicolo-rovella,right,179,Midfielder - Defensive Midfield
oliver-verona-gronberg,right,179,Midfielder - Central Midfield
oliver-verona-gronberg,right,179,Midfielder - Central Midfield
paolo-ghiglione,right,191,Midfielder - Right Midfield
paolo-ghiglione,right,191,Midfielder - Right Midfield
paolo-ghiglione,right,191,Midfielder - Right Midfield
paolo-ghiglione,right,191,Midfielder - Right Midfield
paolo-ghiglione,right,191,Midfielder - Right Midfield
paolo-ghiglione,right,191,Midfielder - Right Midfield
paolo-ghiglione,right,191,Midfielder - Right Midfield
paolo-ghiglione,right,191,Midfielder - Right Midfield
paolo-ghiglione,right,191,Midfielder - Right Midfield
paolo-ghiglione,right,191,Midfielder - Right Midfield
paolo-ghiglione,right,191,Midfielder - Right Midfield
paolo-ghiglione,right,191,Midfielder - Right Midfield
patrizio-masini,right,191,Midfielder - Central Midfield
patrizio-masini,right,191,Midfielder - Central Midfield
patrizio-masini,right,191,Midfielder - Central Midfield
peter-ankersen,right,180,Defender - Right-Back
peter-ankersen,right,180,Defender - Right-Back
peter-ankersen,right,180,Defender - Right-Back
peter-ankersen,right,180,Defender - Right-Back
peter-ankersen,right,180,Defender - Right-Back
peter-ankersen,right,180,Defender - Right-Back
peter-ankersen,right,180,Defender - Right-Back
peter-ankersen,right,180,Defender - Right-Back
peter-ankersen,right,180,Defender - Right-Back
peter-ankersen,right,180,Defender - Right-Back
peter-ankersen,right,180,Defender - Right-Back
peter-ankersen,right,180,Defender - Right-Back
riccardo-galletti,right,180,Goalkeeper
riccardo-galletti,right,180,Goalkeeper
riccardo-galletti,right,180,Goalkeeper
riccardo-galletti,right,180,Goalkeeper
roberto-maglione,right,179,Midfielder - Central Midfield
roberto-maglione,right,179,Midfielder - Central Midfield
roberto-maglione,right,179,Midfielder - Central Midfield
roberto-maglione,right,179,Midfielder - Central Midfield
roberto-maglione,right,179,Midfielder - Central Midfield
rok-vodisek,right,188,Goalkeeper
rok-vodisek,right,188,Goalkeeper
rok-vodisek,right,188,Goalkeeper
rok-vodisek,right,188,Goalkeeper
rok-vodisek,right,188,Goalkeeper
rok-vodisek,right,188,Goalkeeper
rok-vodisek,right,188,Goalkeeper
ruben-zanoli,right,188,Midfielder - Central Midfield
ruben-zanoli,right,188,Midfielder - Central Midfield
salvador-ichazo,left,188,Goalkeeper
salvador-ichazo,left,188,Goalkeeper
salvador-ichazo,left,188,Goalkeeper
salvador-ichazo,left,188,Goalkeeper
salvador-ichazo,left,188,Goalkeeper
salvador-ichazo,left,188,Goalkeeper
salvador-ichazo,left,188,Goalkeeper
salvador-ichazo,left,188,Goalkeeper
salvador-ichazo,left,188,Goalkeeper
salvador-ichazo,left,188,Goalkeeper
salvador-ichazo,left,188,Goalkeeper
salvatore-buonavoglia,left,188,Forward - Right Winger
salvatore-buonavoglia,left,188,Forward - Right Winger
salvatore-buonavoglia,left,188,Forward - Right Winger
salvatore-buonavoglia,left,188,Forward - Right Winger
salvatore-buonavoglia,left,188,Forward - Right Winger
samuele-pascali,left,188,Defender - Centre-Back
samuele-pascali,left,188,Defender - Centre-Back
samuele-pascali,left,188,Defender - Centre-Back
samuele-pascali,left,188,Defender - Centre-Back
samuele-piccardo,right,188,Forward - Centre-Forward
samuele-piccardo,right,188,Forward - Centre-Forward
samuele-ruggeri,left,180,Defender - Centre-Back
samuele-ruggeri,left,180,Defender - Centre-Back
samuele-ruggeri,left,180,Defender - Centre-Back
samuele-ruggeri,left,180,Defender - Centre-Back
samuele-ruggeri,left,180,Defender - Centre-Back
sebastian-eriksson,left,184,Midfielder - Defensive Midfield
sebastian-eriksson,left,184,Midfielder - Defensive Midfield
sebastian-eriksson,left,184,Midfielder - Defensive Midfield
sebastian-eriksson,left,184,Midfielder - Defensive Midfield
sebastian-eriksson,left,184,Midfielder - Defensive Midfield
sebastian-eriksson,left,184,Midfielder - Defensive Midfield
sebastian-eriksson,left,184,Midfielder - Defensive Midfield
sebastian-eriksson,left,184,Midfielder - Defensive Midfield
sebastian-eriksson,left,184,Midfielder - Defensive Midfield
sebastian-eriksson,left,184,Midfielder - Defensive Midfield
sebastian-eriksson,left,184,Midfielder - Defensive Midfield
simone-allarmati,left,184,Goalkeeper
simone-allarmati,left,184,Goalkeeper
simone-lipani,left,184,Defender - Centre-Back
simone-lipani,left,184,Defender - Centre-Back
simone-lipani,left,184,Defender - Centre-Back
simone-lipani,left,184,Defender - Centre-Back
stefan-dimitrijevic,left,184,Midfielder
stefano-agostini,left,184,Midfielder - Defensive Midfield
stefano-agostini,left,184,Midfielder - Defensive Midfield
stefano-sturaro,right,181,Midfielder - Central Midfield
stefano-sturaro,right,181,Midfielder - Central Midfield
stefano-sturaro,right,181,Midfielder - Central Midfield
stefano-sturaro,right,181,Midfielder - Central Midfield
stefano-sturaro,right,181,Midfielder - Central Midfield
stefano-sturaro,right,181,Midfielder - Central Midfield
stefano-sturaro,right,181,Midfielder - Central Midfield
stefano-sturaro,right,181,Midfielder - Central Midfield
stefano-sturaro,right,181,Midfielder - Central Midfield
stefano-sturaro,right,181,Midfielder - Central Midfield
stefano-sturaro,right,181,Midfielder - Central Midfield
theo-cenci,right,181,Midfielder - Attacking Midfield
theo-cenci,right,181,Midfielder - Attacking Midfield
thomas-montaldo,right,181,Goalkeeper
thomas-montaldo,right,181,Goalkeeper
thomas-montaldo,right,181,Goalkeeper
rafael-grampola,right,182,Forward - Centre-Forward
rafael-grampola,right,182,Forward - Centre-Forward
rafael-grampola,right,182,Forward - Centre-Forward
rafael-grampola,right,182,Forward - Centre-Forward
rafael-grampola,right,182,Forward - Centre-Forward
rafael-grampola,right,182,Forward - Centre-Forward
rafael-grampola,right,182,Forward - Centre-Forward
rafael-grampola,right,182,Forward - Centre-Forward
rafael-grampola,right,182,Forward - Centre-Forward
rafael-grampola,right,182,Forward - Centre-Forward
rafael-grampola,right,182,Forward - Centre-Forward
rafael-grampola,right,182,Forward - Centre-Forward
rafael-grampola,right,182,Forward - Centre-Forward
rafael-grampola,right,182,Forward - Centre-Forward
rafael-grampola,right,182,Forward - Centre-Forward
rafael-grampola,right,182,Forward - Centre-Forward
rafael-grampola,right,182,Forward - Centre-Forward
tomasz-wozniak,right,194,Goalkeeper
tomasz-wozniak,right,194,Goalkeeper
tomasz-wozniak,right,194,Goalkeeper
tommaso-bacherotti,right,194,Forward - Second Striker
tommaso-castiglione,right,184,Midfielder - Central Midfield
tommaso-castiglione,right,184,Midfielder - Central Midfield
valon-behrami,right,184,Midfielder - Defensive Midfield
valon-behrami,right,184,Midfielder - Defensive Midfield
valon-behrami,right,184,Midfielder - Defensive Midfield
valon-behrami,right,184,Midfielder - Defensive Midfield
valon-behrami,right,184,Midfielder - Defensive Midfield
valon-behrami,right,184,Midfielder - Defensive Midfield
valon-behrami,right,184,Midfielder - Defensive Midfield
valon-behrami,right,184,Midfielder - Defensive Midfield
valon-behrami,right,184,Midfielder - Defensive Midfield
valon-behrami,right,184,Midfielder - Defensive Midfield
valon-behrami,right,184,Midfielder - Defensive Midfield
valon-behrami,right,184,Midfielder - Defensive Midfield
valon-behrami,right,184,Midfielder - Defensive Midfield
valon-behrami,right,184,Midfielder - Defensive Midfield
valon-behrami,right,184,Midfielder - Defensive Midfield
vasco-da-cunha,left,187,Defender - Centre-Back
vasco-da-cunha,left,187,Defender - Centre-Back
vasco-da-cunha,left,187,Defender - Centre-Back
vasco-da-cunha,left,187,Defender - Centre-Back
vasco-da-cunha,left,187,Defender - Centre-Back
vasco-da-cunha,left,187,Defender - Centre-Back
yayah-kallon,left,187,Forward - Left Winger
alessandro-bastoni,left,190,Defender - Centre-Back
alessandro-bastoni,left,190,Defender - Centre-Back
alessandro-bastoni,left,190,Defender - Centre-Back
alessandro-bastoni,left,190,Defender - Centre-Back
alessandro-bastoni,left,190,Defender - Centre-Back
alessandro-bastoni,left,190,Defender - Centre-Back
alessandro-bastoni,left,190,Defender - Centre-Back
alessandro-bastoni,left,190,Defender - Centre-Back
alessandro-fontanarosa,left,190,Defender - Centre-Back
alessandro-fontanarosa,left,190,Defender - Centre-Back
alessandro-fontanarosa,left,190,Defender - Centre-Back
alessandro-politi,left,190,Forward - Second Striker
alessandro-silvestro,right,190,Defender - Right-Back
alessandro-silvestro,right,190,Defender - Right-Back
alessandro-silvestro,right,190,Defender - Right-Back
alessandro-silvestro,right,190,Defender - Right-Back
alessandro-silvestro,right,190,Defender - Right-Back
alessandro-silvestro,right,190,Defender - Right-Back
alessandro-silvestro,right,190,Defender - Right-Back
alexis-sanchez,right,168,Forward - Centre-Forward
alexis-sanchez,right,168,Forward - Centre-Forward
alexis-sanchez,right,168,Forward - Centre-Forward
alexis-sanchez,right,168,Forward - Centre-Forward
alexis-sanchez,right,168,Forward - Centre-Forward
alexis-sanchez,right,168,Forward - Centre-Forward
alexis-sanchez,right,168,Forward - Centre-Forward
alexis-sanchez,right,168,Forward - Centre-Forward
alexis-sanchez,right,168,Forward - Centre-Forward
alexis-sanchez,right,168,Forward - Centre-Forward
alexis-sanchez,right,168,Forward - Centre-Forward
alexis-sanchez,right,168,Forward - Centre-Forward
andi-hoti,right,168,Midfielder
andrea-benedetti,right,168,Midfielder - Central Midfield
andrea-benedetti,right,168,Midfielder - Central Midfield
andrea-cappadonna,right,168,Forward - Centre-Forward
andrea-cappadonna,right,168,Forward - Centre-Forward
andrea-magrini,right,190,Defender - Right-Back
andrea-magrini,right,190,Defender - Right-Back
andrea-magrini,right,190,Defender - Right-Back
andrea-magrini,right,190,Defender - Right-Back
andrea-magrini,right,190,Defender - Right-Back
andrea-magrini,right,190,Defender - Right-Back
andrea-magrini,right,190,Defender - Right-Back
andrea-magrini,right,190,Defender - Right-Back
andrea-magrini,right,190,Defender - Right-Back
andrea-magrini,right,190,Defender - Right-Back
andrea-magrini,right,190,Defender - Right-Back
andrea-magrini,right,190,Defender - Right-Back
andrea-magrini,right,190,Defender - Right-Back
andrea-magrini,right,190,Defender - Right-Back
andrea-magrini,right,190,Defender - Right-Back
andrea-magrini,right,190,Defender - Right-Back
andrea-moretti,right,183,Forward - Centre-Forward
andrea-moretti,right,183,Forward - Centre-Forward
andrea-moretti,right,183,Forward - Centre-Forward
andrea-moretti,right,183,Forward - Centre-Forward
andrea-moretti,right,183,Forward - Centre-Forward
andrea-moretti,right,183,Forward - Centre-Forward
andrea-moretti,right,183,Forward - Centre-Forward
andrea-moretti,right,183,Forward - Centre-Forward
andrea-moretti,right,183,Forward - Centre-Forward
andrea-moretti,right,183,Forward - Centre-Forward
andrea-moretti,right,183,Forward - Centre-Forward
andrea-moretti,right,183,Forward - Centre-Forward
andrea-moretti,right,183,Forward - Centre-Forward
andrea-moretti,right,183,Forward - Centre-Forward
andrea-moretti,right,183,Forward - Centre-Forward
andrea-moretti,right,183,Forward - Centre-Forward
andrea-moretti,right,183,Forward - Centre-Forward
andrea-pozzi,right,183,Goalkeeper
andrea-pozzi,right,183,Goalkeeper
andrea-pozzi,right,183,Goalkeeper
andrea-ranocchia,right,195,Defender - Centre-Back
andrea-ranocchia,right,195,Defender - Centre-Back
andrea-ranocchia,right,195,Defender - Centre-Back
andrea-ranocchia,right,195,Defender - Centre-Back
andrea-ranocchia,right,195,Defender - Centre-Back
andrea-ranocchia,right,195,Defender - Centre-Back
andrea-ranocchia,right,195,Defender - Centre-Back
andrea-ranocchia,right,195,Defender - Centre-Back
andrea-ranocchia,right,195,Defender - Centre-Back
andrea-ranocchia,right,195,Defender - Centre-Back
antonio-candreva,right,180,Midfielder - Right Midfield
antonio-candreva,right,180,Midfielder - Right Midfield
antonio-candreva,right,180,Midfielder - Right Midfield
antonio-candreva,right,180,Midfielder - Right Midfield
antonio-candreva,right,180,Midfielder - Right Midfield
antonio-candreva,right,180,Midfielder - Right Midfield
antonio-candreva,right,180,Midfielder - Right Midfield
antonio-candreva,right,180,Midfielder - Right Midfield
antonio-candreva,right,180,Midfielder - Right Midfield
antonio-candreva,right,180,Midfielder - Right Midfield
antonio-candreva,right,180,Midfielder - Right Midfield
antonio-candreva,right,180,Midfielder - Right Midfield
antonio-candreva,right,180,Midfielder - Right Midfield
antonio-candreva,right,180,Midfielder - Right Midfield
antonio-candreva,right,180,Midfielder - Right Midfield
antonio-candreva,right,180,Midfielder - Right Midfield
antonio-candreva,right,180,Midfielder - Right Midfield
antonio-candreva,right,180,Midfielder - Right Midfield
antonio-candreva,right,180,Midfielder - Right Midfield
antonio-candreva,right,180,Midfielder - Right Midfield
antonio-sattin,right,180,Forward - Centre-Forward
antonio-sattin,right,180,Forward - Centre-Forward
antonio-sattin,right,180,Forward - Centre-Forward
ashley-young,both,175,Midfielder - Left Midfield
ashley-young,both,175,Midfielder - Left Midfield
ashley-young,both,175,Midfielder - Left Midfield
ashley-young,both,175,Midfielder - Left Midfield
borja-valero,right,175,Midfielder - Central Midfield
borja-valero,right,175,Midfielder - Central Midfield
borja-valero,right,175,Midfielder - Central Midfield
borja-valero,right,175,Midfielder - Central Midfield
borja-valero,right,175,Midfielder - Central Midfield
borja-valero,right,175,Midfielder - Central Midfield
borja-valero,right,175,Midfielder - Central Midfield
borja-valero,right,175,Midfielder - Central Midfield
borja-valero,right,175,Midfielder - Central Midfield
borja-valero,right,175,Midfielder - Central Midfield
borja-valero,right,175,Midfielder - Central Midfield
borja-valero,right,175,Midfielder - Central Midfield
borja-valero,right,175,Midfielder - Central Midfield
borja-valero,right,175,Midfielder - Central Midfield
cesare-casadei,right,175,Midfielder - Central Midfield
cesare-casadei,right,175,Midfielder - Central Midfield
cesare-casadei,right,175,Midfielder - Central Midfield
christian-dimarco,left,175,Defender - Left-Back
christian-dimarco,left,175,Defender - Left-Back
christian-dimarco,left,175,Defender - Left-Back
christian-eriksen,both,182,Midfielder - Attacking Midfield
christian-eriksen,both,182,Midfielder - Attacking Midfield
christian-eriksen,both,182,Midfielder - Attacking Midfield
christian-eriksen,both,182,Midfielder - Attacking Midfield
christopher-attys,right,186,Midfielder - Right Midfield
christopher-attys,right,186,Midfielder - Right Midfield
christopher-attys,right,186,Midfielder - Right Midfield
christopher-attys,right,186,Midfielder - Right Midfield
cristiano-biraghi,left,185,Defender - Left-Back
cristiano-biraghi,left,185,Defender - Left-Back
cristiano-biraghi,left,185,Defender - Left-Back
cristiano-biraghi,left,185,Defender - Left-Back
cristiano-biraghi,left,185,Defender - Left-Back
cristiano-biraghi,left,185,Defender - Left-Back
cristiano-biraghi,left,185,Defender - Left-Back
cristiano-biraghi,left,185,Defender - Left-Back
cristiano-biraghi,left,185,Defender - Left-Back
cristiano-biraghi,left,185,Defender - Left-Back
cristiano-biraghi,left,185,Defender - Left-Back
cristiano-biraghi,left,185,Defender - Left-Back
cristiano-biraghi,left,185,Defender - Left-Back
cristiano-biraghi,left,185,Defender - Left-Back
cristiano-biraghi,left,185,Defender - Left-Back
cristiano-biraghi,left,185,Defender - Left-Back
cristiano-biraghi,left,185,Defender - Left-Back
cristiano-biraghi,left,185,Defender - Left-Back
cristiano-biraghi,left,185,Defender - Left-Back
cristiano-biraghi,left,185,Defender - Left-Back
daniel-tonoli,right,185,Defender - Right-Back
daniel-tonoli,right,185,Defender - Right-Back
daniel-tonoli,right,185,Defender - Right-Back
daniel-tonoli,right,185,Defender - Right-Back
daniele-padelli,right,191,Goalkeeper
daniele-padelli,right,191,Goalkeeper
daniele-padelli,right,191,Goalkeeper
daniele-padelli,right,191,Goalkeeper
daniele-padelli,right,191,Goalkeeper
daniele-padelli,right,191,Goalkeeper
daniele-padelli,right,191,Goalkeeper
daniele-padelli,right,191,Goalkeeper
daniele-padelli,right,191,Goalkeeper
daniele-padelli,right,191,Goalkeeper
daniele-padelli,right,191,Goalkeeper
daniele-padelli,right,191,Goalkeeper
daniele-padelli,right,191,Goalkeeper
daniele-padelli,right,191,Goalkeeper
daniele-padelli,right,191,Goalkeeper
daniele-padelli,right,191,Goalkeeper
daniele-padelli,right,191,Goalkeeper
daniele-padelli,right,191,Goalkeeper
danilo-dambrosio,right,180,Defender - Right-Back
danilo-dambrosio,right,180,Defender - Right-Back
danilo-dambrosio,right,180,Defender - Right-Back
danilo-dambrosio,right,180,Defender - Right-Back
danilo-dambrosio,right,180,Defender - Right-Back
danilo-dambrosio,right,180,Defender - Right-Back
david-wieser,right,180,Midfielder - Defensive Midfield
david-wieser,right,180,Midfielder - Defensive Midfield
david-wieser,right,180,Midfielder - Defensive Midfield
david-wieser,right,180,Midfielder - Defensive Midfield
davide-lonati,right,180,Defender
wilfried-gnonto,right,170,Forward - Second Striker
wilfried-gnonto,right,170,Forward - Second Striker
wilfried-gnonto,right,170,Forward - Second Striker
wilfried-gnonto,right,170,Forward - Second Striker
diego-godin,right,187,Defender - Centre-Back
diego-godin,right,187,Defender - Centre-Back
diego-godin,right,187,Defender - Centre-Back
diego-godin,right,187,Defender - Centre-Back
diego-godin,right,187,Defender - Centre-Back
diego-godin,right,187,Defender - Centre-Back
edoardo-sottini,left,187,Defender - Centre-Back
edoardo-sottini,left,187,Defender - Centre-Back
edoardo-sottini,left,187,Defender - Centre-Back
edoardo-sottini,left,187,Defender - Centre-Back
edoardo-vergani,right,186,Forward - Centre-Forward
edoardo-vergani,right,186,Forward - Centre-Forward
edoardo-vergani,right,186,Forward - Centre-Forward
edoardo-vergani,right,186,Forward - Centre-Forward
edoardo-vergani,right,186,Forward - Centre-Forward
eduardo-alcides,right,180,Defender - Right-Back
eduardo-alcides,right,180,Defender - Right-Back
eduardo-alcides,right,180,Defender - Right-Back
eduardo-alcides,right,180,Defender - Right-Back
eduardo-alcides,right,180,Defender - Right-Back
elia-marcello-pezzini,right,180,Forward
elia-marcello-pezzini,right,180,Forward
elia-marcello-pezzini,right,180,Forward
elia-priori,right,180,Goalkeeper
elia-priori,right,180,Goalkeeper
elvis-lindkvist,left,183,Midfielder - Attacking Midfield
emerson-espinoza,right,182,Midfielder - Defensive Midfield
emerson-espinoza,right,182,Midfielder - Defensive Midfield
emerson-espinoza,right,182,Midfielder - Defensive Midfield
